Date_time,Sym1,Sym2,Sym3,Sym4,Sym5,Sym6,Sym7,Sym8,Asym1,Asym2,Asym3,Asym4,Asym5,Asym6,Asym7,Asym8,Temp1U,Temp1L,Temp1S,Temp2U,Temp2L,Temp2S,Temp3U,Temp3L,Temp3S,Temp4U,Temp4L,Temp4S,Temp5U,Temp5L,Temp5S,Temp6U,Temp6L,Temp6S,Temp7U,Temp7L,Temp7S,Temp8U,Temp8L,Temp8S,K8,K7,K6,K5,K4,K3,K2,K1,HeaterWcm
6/11/2020 19:00,0.542,0.536,0.474,0.392,0.324,0.279,0.218,0.183,1.049,0.973,0.95,0.994,1.026,1.055,1.04,1.038,22.543,22.001,23.05,22.7,22.163,23.136,22.8,22.325,23.275,22.819,22.426,23.421,22.826,22.501,23.527,22.845,22.565,23.62,22.837,22.619,23.659,22.833,22.649,23.687,0.930124194,0.917,0.988,0.981,0.972,0.984,1.039334189,0.898,0.026
6/11/2020 20:00,0.401,0.419,0.374,0.303,0.256,0.228,0.177,0.149,0.958,0.935,0.932,0.979,1.003,1.033,1.014,1.013,22.333,21.931,22.89,22.453,22.033,22.968,22.546,22.171,23.104,22.57,22.266,23.246,22.607,22.351,23.354,22.658,22.429,23.462,22.684,22.507,23.522,22.705,22.555,23.569,0.930124194,0.917,0.988,0.981,0.972,0.984,1.039334189,0.898,0.026
6/11/2020 21:00,0.22,0.229,0.218,0.188,0.167,0.166,0.131,0.124,0.979,0.951,0.929,0.956,0.98,1.002,0.985,0.989,20.796,20.576,21.555,21.247,21.017,21.969,21.664,21.446,22.375,21.894,21.705,22.662,22.102,21.934,22.914,22.268,22.102,23.105,22.381,22.25,23.235,22.466,22.342,23.331,0.930124194,0.917,0.988,0.981,0.972,0.984,1.039334189,0.898,0.026
6/11/2020 22:00,0.056,0.039,0.054,0.048,0.048,0.077,0.067,0.07,0.989,0.916,0.883,0.916,0.927,0.958,0.948,0.939,19.094,19.037,20.027,19.716,19.676,20.593,20.306,20.252,21.135,20.677,20.628,21.545,21.033,20.984,21.911,21.321,21.243,22.202,21.558,21.49,22.439,21.723,21.652,22.592,0.930124194,0.917,0.988,0.981,0.972,0.984,1.039334189,0.898,0.026
6/11/2020 23:00,0.019,-0.006,0.001,0.003,0.014,0.041,0.034,0.037,1.021,0.953,0.902,0.907,0.912,0.933,0.925,0.917,17.838,17.818,18.84,18.474,18.48,19.433,19.106,19.105,20.007,19.532,19.528,20.435,19.95,19.936,20.848,20.285,20.244,21.178,20.567,20.533,21.459,20.767,20.729,21.647,0.930124194,0.917,0.988,0.981,0.972,0.984,1.039334189,0.898,0.026
6/12/2020 0:00,-0.08,-0.079,-0.043,-0.026,-0.004,0.031,0.028,0.031,0.985,0.94,0.909,0.929,0.931,0.952,0.929,0.906,16.591,16.672,17.657,17.218,17.297,18.237,17.878,17.922,18.831,18.339,18.366,19.296,18.803,18.807,19.739,19.174,19.142,20.095,19.504,19.476,20.405,19.737,19.705,20.612,0.930124194,0.917,0.988,0.981,0.972,0.984,1.023454609,0.898,0.026
6/12/2020 1:00,0.007,-0.02,-0.006,-0.014,0.001,0.031,0.031,0.039,1.001,0.939,0.927,0.937,0.946,0.968,0.95,0.936,15.455,15.447,16.449,16.113,16.133,17.073,16.764,16.771,17.698,17.223,17.238,18.176,17.694,17.692,18.638,18.069,18.037,19.006,18.413,18.382,19.333,18.661,18.621,19.558,0.930124194,0.917,0.988,0.981,0.972,0.984,1.023454609,0.898,0.026
6/12/2020 2:00,0.061,0.012,0.011,0.008,0.011,0.032,0.029,0.032,1.058,0.982,0.934,0.95,0.95,0.964,0.955,0.936,14.68,14.618,15.676,15.234,15.221,16.203,15.815,15.804,16.738,16.231,16.222,17.172,16.668,16.657,17.607,17.021,16.988,17.952,17.351,17.321,18.277,17.593,17.56,18.497,0.930124194,0.917,0.988,0.981,0.972,0.984,1.023454609,0.898,0.026
6/12/2020 3:00,0.022,-0.011,-0.001,0.002,0.01,0.039,0.032,0.036,1.037,0.99,0.955,0.956,0.958,0.975,0.954,0.939,13.796,13.774,14.811,14.314,14.326,15.316,14.883,14.884,15.84,15.299,15.296,16.253,15.726,15.716,16.674,16.076,16.037,17.012,16.399,16.366,17.321,16.63,16.593,17.533,0.930124194,0.917,0.988,0.981,0.972,0.984,1.023454609,0.898,0.026
6/12/2020 4:00,0.021,-0.004,-0.006,0.002,0.017,0.03,0.033,0.038,0.984,0.964,0.945,0.957,0.965,0.979,0.96,0.942,13.035,13.014,13.999,13.54,13.544,14.509,14.062,14.068,15.014,14.454,14.451,15.408,14.859,14.842,15.807,15.185,15.155,16.134,15.492,15.458,16.418,15.711,15.672,16.615,0.930124194,0.917,0.988,0.981,0.972,0.984,1.023454609,0.898,0.026
6/12/2020 5:00,0.086,0.076,0.07,0.052,0.047,0.058,0.04,0.04,1.064,0.992,0.963,0.962,0.97,0.981,0.96,0.94,13.132,13.046,14.11,13.44,13.363,14.355,13.772,13.701,14.664,14.028,13.975,14.938,14.316,14.269,15.239,14.569,14.511,15.492,14.796,14.756,15.716,14.967,14.926,15.867,0.930124194,0.917,0.988,0.981,0.972,0.984,1.023454609,0.898,0.026
6/12/2020 6:00,0.229,0.254,0.23,0.177,0.132,0.115,0.074,0.053,0.851,0.884,0.911,0.941,0.969,0.984,0.962,0.948,14.461,14.232,15.083,14.392,14.138,15.022,14.356,14.126,15.038,14.348,14.171,15.112,14.388,14.255,15.225,14.47,14.355,15.339,14.555,14.481,15.443,14.632,14.579,15.528,0.930124194,0.917,0.988,0.981,0.972,0.984,1.023454609,0.898,0.026
6/12/2020 7:00,0.416,0.511,0.501,0.418,0.323,0.243,0.161,0.11,0.587,0.638,0.748,0.837,0.917,0.951,0.952,0.94,17.06,16.643,17.23,16.721,16.209,16.847,16.322,15.821,16.57,16.004,15.586,16.423,15.697,15.374,16.291,15.497,15.254,16.205,15.308,15.146,16.098,15.202,15.092,16.032,0.930124194,0.917,0.988,0.981,0.972,0.984,1.023454609,0.898,0.026
6/12/2020 8:00,0.559,0.656,0.653,0.583,0.458,0.365,0.274,0.203,0.426,0.526,0.678,0.814,0.919,0.962,0.963,0.961,18.693,18.134,18.561,18.281,17.624,18.151,17.819,17.166,17.844,17.441,16.858,17.671,17.04,16.581,17.501,16.759,16.393,17.356,16.482,16.207,17.171,16.289,16.085,17.046,0.930124194,0.917,0.988,0.981,0.972,0.984,1.023454609,0.898,0.026
6/12/2020 9:00,0.541,0.636,0.633,0.561,0.456,0.378,0.288,0.23,0.458,0.543,0.687,0.825,0.937,0.99,0.995,0.999,19.419,18.878,19.336,19.087,18.451,18.994,18.699,18.066,18.753,18.362,17.8,18.626,18.004,17.548,18.485,17.75,17.372,18.362,17.492,17.204,18.199,17.316,17.086,18.085,0.930124194,0.917,0.988,0.981,0.972,0.984,1.023454609,0.898,0.026
6/12/2020 10:00,0.524,0.606,0.609,0.533,0.446,0.375,0.288,0.229,0.489,0.566,0.713,0.85,0.977,1.038,1.047,1.053,20.366,19.842,20.331,20.068,19.461,20.028,19.724,19.114,19.827,19.416,18.882,19.733,19.091,18.644,19.621,18.858,18.483,19.521,18.616,18.328,19.375,18.453,18.224,19.277,0.930124194,0.917,0.988,0.981,0.972,0.984,1.023454609,0.898,0.026
6/12/2020 11:00,0.696,0.723,0.651,0.559,0.462,0.385,0.298,0.241,0.537,0.611,0.736,0.873,0.992,1.055,1.076,1.082,21.959,21.263,21.8,21.416,20.692,21.304,20.908,20.256,20.992,20.558,19.998,20.872,20.224,19.762,20.755,20,19.614,20.67,19.775,19.477,20.554,19.631,19.389,20.472,0.930124194,0.917,0.988,0.981,0.972,0.984,1.023454609,0.898,0.026
6/12/2020 12:00,0.593,0.646,0.635,0.568,0.48,0.403,0.312,0.255,0.634,0.688,0.812,0.956,1.07,1.131,1.143,1.153,22.187,21.593,22.228,22.023,21.377,22.065,21.801,21.165,21.978,21.574,21.006,21.962,21.322,20.841,21.911,21.142,20.738,21.87,20.951,20.639,21.782,20.829,20.574,21.727,0.930124194,0.917,0.988,0.981,0.972,0.984,1.023454609,0.898,0.026
6/12/2020 13:00,0.496,0.561,0.565,0.499,0.42,0.374,0.301,0.255,0.621,0.71,0.846,0.976,1.088,1.153,1.163,1.169,22.523,22.027,22.648,22.463,21.902,22.613,22.346,21.78,22.627,22.184,21.684,22.661,22,21.579,22.667,21.884,21.51,22.663,21.754,21.453,22.616,21.674,21.418,22.587,0.930124194,0.917,0.988,0.981,0.972,0.984,1.023454609,0.898,0.026
6/12/2020 14:00,0.714,0.708,0.646,0.543,0.457,0.386,0.305,0.258,0.856,0.83,0.912,1.021,1.117,1.164,1.164,1.17,24.489,23.775,24.632,24.076,23.367,24.198,23.604,22.958,23.871,23.242,22.699,23.72,22.926,22.468,23.586,22.737,22.351,23.515,22.567,22.262,23.426,22.47,22.212,23.382,0.930124194,0.917,0.988,0.981,0.972,0.984,1.023454609,0.898,0.026
6/12/2020 15:00,0.611,0.668,0.662,0.592,0.527,0.467,0.381,0.331,0.847,0.889,0.989,1.107,1.21,1.263,1.259,1.264,24.207,23.596,24.443,24.185,23.516,24.406,24.123,23.46,24.45,24.014,23.421,24.529,23.891,23.364,24.574,23.806,23.339,24.602,23.688,23.306,24.566,23.606,23.274,24.539,0.930124194,0.917,0.988,0.981,0.972,0.984,1.023454609,0.898,0.026
6/12/2020 16:00,0.592,0.605,0.575,0.507,0.446,0.392,0.317,0.275,0.945,0.926,0.972,1.072,1.144,1.184,1.183,1.176,24.777,24.184,25.13,24.772,24.167,25.093,24.685,24.11,25.083,24.534,24.027,25.1,24.354,23.907,25.052,24.229,23.836,25.021,24.081,23.763,24.946,23.997,23.721,24.898,0.930124194,0.917,0.988,0.981,0.972,0.984,1.023454609,0.898,0.026
6/12/2020 17:00,0.526,0.557,0.54,0.471,0.42,0.367,0.298,0.261,0.804,0.82,0.889,0.986,1.067,1.106,1.101,1.104,24.308,23.781,24.586,24.362,23.804,24.625,24.393,23.853,24.742,24.366,23.895,24.881,24.338,23.918,24.985,24.332,23.965,25.071,24.297,23.998,25.1,24.278,24.017,25.122,0.930124194,0.917,0.988,0.981,0.972,0.984,1.023454609,0.898,0.026
6/12/2020 18:00,0.484,0.511,0.486,0.417,0.348,0.3,0.235,0.195,0.815,0.818,0.866,0.945,0.998,1.041,1.027,1.029,24.036,23.551,24.367,24.17,23.658,24.477,24.276,23.79,24.656,24.295,23.877,24.822,24.308,23.959,24.958,24.326,24.026,25.068,24.32,24.085,25.113,24.316,24.12,25.15,0.930124194,0.917,0.988,0.981,0.972,0.984,1.023454609,0.898,0.026
6/12/2020 19:00,0.374,0.397,0.369,0.312,0.267,0.241,0.182,0.166,0.849,0.866,0.89,0.951,0.993,1.019,0.998,0.999,23.367,22.992,23.841,23.568,23.171,24.038,23.756,23.387,24.277,23.841,23.528,24.479,23.924,23.657,24.65,24.007,23.766,24.785,24.054,23.872,24.87,24.097,23.931,24.93,0.930124194,0.917,0.988,0.981,0.972,0.984,1.023454609,0.898,0.026
6/12/2020 20:00,0.314,0.31,0.291,0.236,0.207,0.194,0.144,0.132,1.038,0.972,0.947,0.979,0.992,1.009,0.984,0.974,22.502,22.188,23.227,22.807,22.497,23.47,23.093,22.801,23.748,23.252,23.016,23.995,23.414,23.207,24.199,23.559,23.364,24.374,23.659,23.514,24.499,23.739,23.606,24.58,0.930124194,0.917,0.988,0.981,0.972,0.984,1.023454609,0.898,0.026
6/12/2020 21:00,0.153,0.152,0.156,0.125,0.126,0.13,0.095,0.106,0.984,0.948,0.935,0.961,0.975,0.995,0.974,0.974,20.664,20.51,21.494,21.256,21.103,22.051,21.826,21.669,22.604,22.176,22.05,23.011,22.515,22.389,23.364,22.773,22.643,23.638,22.975,22.879,23.853,23.125,23.019,23.994,0.930124194,0.917,0.988,0.981,0.972,0.984,1.023454609,0.898,0.026
6/12/2020 22:00,0.063,0.032,0.039,0.04,0.037,0.063,0.05,0.063,1.102,1,0.937,0.966,0.964,0.982,0.958,0.95,18.842,18.779,19.881,19.522,19.489,20.489,20.216,20.176,21.113,20.687,20.646,21.613,21.149,21.112,22.077,21.532,21.468,22.45,21.852,21.802,22.76,22.077,22.014,22.964,0.930124194,0.917,0.988,0.981,0.972,0.984,1.023454609,0.898,0.026
6/12/2020 23:00,0.089,0.079,0.071,0.058,0.047,0.066,0.046,0.05,1.104,1.039,0.985,0.977,0.967,0.983,0.958,0.951,18.082,17.993,19.097,18.605,18.525,19.565,19.165,19.093,20.079,19.576,19.517,20.494,19.998,19.951,20.919,20.356,20.29,21.274,20.675,20.628,21.587,20.907,20.856,21.807,0.930124194,0.917,0.988,0.981,0.972,0.984,1.023454609,0.898,0.026
6/13/2020 0:00,0.123,0.101,0.088,0.076,0.064,0.085,0.066,0.062,1.111,1.045,0.991,1,0.995,1,0.967,0.939,17.058,16.934,18.045,17.63,17.529,18.574,18.212,18.124,19.115,18.624,18.548,19.548,19.041,18.976,19.972,19.396,19.31,20.311,19.708,19.641,20.608,19.929,19.867,20.807,0.930124194,0.917,0.988,0.942014862,0.972,0.984,1.023454609,0.898,0.026
6/13/2020 1:00,0.084,0.066,0.067,0.065,0.056,0.079,0.063,0.061,1.025,0.978,0.951,0.972,0.974,0.991,0.967,0.952,16.086,16.002,17.027,16.681,16.615,17.594,17.267,17.199,18.151,17.679,17.614,18.586,18.085,18.029,19.004,18.433,18.353,19.345,18.737,18.674,19.642,18.954,18.893,19.845,0.930124194,0.917,0.988,0.942014862,0.972,0.984,1.023454609,0.898,0.026
6/13/2020 2:00,0.102,0.066,0.061,0.057,0.052,0.075,0.052,0.055,1.054,0.987,0.937,0.956,0.952,0.976,0.954,0.943,14.779,14.677,15.731,15.427,15.361,16.348,16.079,16.018,16.955,16.533,16.475,17.432,16.988,16.935,17.888,17.356,17.28,18.257,17.679,17.626,18.58,17.911,17.855,18.798,0.930124194,0.917,0.988,0.942014862,0.972,0.984,1.023454609,0.898,0.026
6/13/2020 3:00,0.03,0.014,0.03,0.027,0.022,0.05,0.043,0.045,1.055,0.998,0.953,0.95,0.936,0.954,0.939,0.918,13.449,13.418,14.474,14.109,14.094,15.092,14.805,14.774,15.727,15.291,15.263,16.213,15.778,15.756,16.692,16.17,16.119,17.074,16.528,16.484,17.423,16.781,16.735,17.653,0.930124194,0.917,0.988,0.942014862,0.972,0.984,1.023454609,0.898,0.026
6/13/2020 4:00,0.062,0.029,0.033,0.024,0.025,0.041,0.044,0.044,1.057,1.002,0.974,0.976,0.962,0.971,0.953,0.924,12.634,12.571,13.629,13.182,13.153,14.156,13.777,13.744,14.718,14.21,14.186,15.162,14.678,14.652,15.615,15.052,15.01,15.982,15.408,15.364,16.317,15.66,15.615,16.54,0.930124194,0.917,0.988,0.942014862,0.972,0.984,1.023454609,0.898,0.026
6/13/2020 5:00,0.1,0.068,0.056,0.046,0.032,0.045,0.038,0.037,1.066,0.994,0.953,0.968,0.965,0.982,0.961,0.937,12.434,12.334,13.401,12.821,12.752,13.746,13.248,13.191,14.145,13.569,13.523,14.491,13.922,13.889,14.855,14.227,14.182,15.164,14.52,14.481,15.443,14.734,14.697,15.635,0.930124194,0.917,0.988,0.942014862,0.972,0.984,1.023454609,0.898,0.026
6/13/2020 6:00,0.164,0.178,0.166,0.128,0.087,0.071,0.057,0.041,0.877,0.883,0.903,0.934,0.954,0.974,0.969,0.946,13.477,13.312,14.19,13.539,13.361,14.244,13.637,13.47,14.373,13.724,13.596,14.531,13.855,13.767,14.721,13.992,13.921,14.895,14.14,14.083,15.052,14.264,14.222,15.169,0.930124194,0.917,0.988,0.942014862,0.972,0.984,1.023454609,0.898,0.026
6/13/2020 7:00,0.363,0.431,0.414,0.34,0.258,0.186,0.118,0.083,0.725,0.742,0.806,0.873,0.943,0.962,0.955,0.95,15.708,15.344,16.069,15.534,15.103,15.845,15.304,14.889,15.696,15.104,14.764,15.637,14.911,14.652,15.596,14.793,14.606,15.569,14.686,14.568,15.523,14.639,14.556,15.506,0.930124194,0.917,0.988,0.942014862,0.972,0.984,1.023454609,0.898,0.026
6/13/2020 8:00,0.503,0.598,0.598,0.521,0.412,0.324,0.237,0.165,0.416,0.542,0.694,0.814,0.92,0.965,0.971,0.961,17.594,17.09,17.507,17.219,16.621,17.164,16.805,16.207,16.901,16.471,15.95,16.764,16.129,15.717,16.638,15.893,15.569,16.534,15.664,15.427,16.398,15.511,15.345,16.307,0.930124194,0.917,0.988,0.942014862,0.972,0.984,1.023454609,0.898,0.026
6/13/2020 9:00,0.594,0.688,0.672,0.6,0.496,0.394,0.301,0.228,0.506,0.564,0.697,0.839,0.954,0.994,1.003,0.997,18.821,18.226,18.733,18.451,17.762,18.326,18.015,17.342,18.04,17.664,17.063,17.903,17.298,16.801,17.756,17.033,16.639,17.633,16.772,16.471,17.475,16.594,16.365,17.363,0.930124194,0.917,0.988,0.942014862,0.972,0.984,1.023454609,0.898,0.026
6/13/2020 10:00,0.541,0.62,0.608,0.548,0.456,0.374,0.284,0.224,0.547,0.6,0.725,0.871,0.986,1.042,1.045,1.049,19.39,18.848,19.395,19.147,18.526,19.127,18.844,18.235,18.96,18.573,18.024,18.896,18.273,17.816,18.802,18.051,17.677,18.72,17.824,17.539,18.585,17.67,17.445,18.494,0.930124194,0.917,0.988,0.942014862,0.972,0.984,1.023454609,0.898,0.026
6/13/2020 11:00,0.714,0.742,0.684,0.588,0.483,0.394,0.296,0.238,0.559,0.596,0.732,0.872,1.008,1.07,1.081,1.089,21.087,20.372,20.931,20.575,19.833,20.429,20.083,19.399,20.131,19.724,19.135,20.007,19.374,18.89,19.899,19.141,18.746,19.817,18.913,18.617,19.698,18.772,18.533,19.623,0.930124194,0.917,0.988,0.942014862,0.972,0.984,1.023454609,0.898,0.026
6/13/2020 12:00,0.701,0.68,0.634,0.554,0.472,0.397,0.318,0.262,0.675,0.688,0.798,0.927,1.034,1.099,1.121,1.126,21.633,20.931,21.607,21.315,20.634,21.322,21.008,20.373,21.171,20.755,20.2,21.127,20.491,20.018,21.053,20.299,19.902,21.001,20.101,19.783,20.904,19.972,19.709,20.836,0.930124194,0.917,0.988,0.942014862,0.972,0.984,1.023454609,0.898,0.026
6/13/2020 13:00,0.498,0.556,0.562,0.499,0.423,0.368,0.29,0.242,0.676,0.737,0.861,0.99,1.089,1.144,1.155,1.158,22.136,21.638,22.315,22.016,21.459,22.196,21.841,21.278,22.14,21.645,21.146,22.137,21.419,20.995,22.085,21.268,20.9,22.045,21.093,20.803,21.958,20.983,20.74,21.899,0.930124194,0.917,0.988,0.942014862,0.972,0.984,1.023454609,0.898,0.026
6/13/2020 14:00,0.642,0.658,0.612,0.525,0.435,0.37,0.294,0.247,0.69,0.763,0.879,1.01,1.094,1.149,1.149,1.159,22.991,22.348,23.038,22.796,22.138,22.902,22.577,21.965,22.844,22.378,21.852,22.862,22.185,21.749,22.844,22.058,21.688,22.838,21.925,21.631,22.781,21.841,21.594,22.754,0.930124194,0.917,0.988,0.942014862,0.972,0.984,1.023454609,0.898,0.026
6/13/2020 15:00,0.53,0.59,0.588,0.521,0.457,0.397,0.313,0.267,0.724,0.766,0.877,1.006,1.11,1.169,1.17,1.174,23.231,22.7,23.425,23.158,22.567,23.333,23.054,22.465,23.343,22.92,22.399,23.406,22.78,22.322,23.433,22.69,22.293,23.463,22.581,22.267,23.438,22.519,22.251,23.425,0.930124194,0.917,0.988,0.942014862,0.972,0.984,1.023454609,0.898,0.026
6/13/2020 16:00,0.598,0.629,0.612,0.531,0.467,0.395,0.3,0.254,0.784,0.821,0.912,1.014,1.112,1.154,1.139,1.143,24.172,23.573,24.357,24.116,23.486,24.307,23.98,23.368,24.28,23.793,23.262,24.276,23.578,23.11,24.223,23.42,23.024,24.179,23.244,22.943,24.083,23.141,22.887,24.03,0.930124194,0.917,0.988,0.942014862,0.972,0.984,1.023454609,0.898,0.026
6/13/2020 17:00,0.537,0.581,0.557,0.489,0.427,0.378,0.298,0.253,0.775,0.809,0.885,0.983,1.068,1.11,1.099,1.1,23.823,23.286,24.062,23.844,23.263,24.072,23.829,23.271,24.157,23.763,23.274,24.258,23.685,23.258,24.327,23.649,23.27,24.38,23.58,23.281,24.382,23.538,23.285,24.385,0.930124194,0.917,0.988,0.942014862,0.972,0.984,1.023454609,0.898,0.026
6/13/2020 18:00,0.477,0.521,0.496,0.425,0.358,0.311,0.234,0.203,0.742,0.785,0.854,0.943,1.01,1.046,1.033,1.037,23.692,23.214,23.957,23.791,23.27,24.055,23.855,23.358,24.213,23.841,23.416,24.359,23.813,23.455,24.465,23.806,23.495,24.541,23.763,23.529,24.563,23.743,23.539,24.576,0.930124194,0.917,0.988,0.942014862,0.972,0.984,1.023454609,0.898,0.026
6/13/2020 19:00,0.393,0.419,0.399,0.332,0.285,0.252,0.19,0.163,0.927,0.903,0.907,0.962,1,1.026,1.004,0.999,23.202,22.809,23.736,23.356,22.936,23.84,23.502,23.102,24.009,23.548,23.216,24.178,23.593,23.307,24.307,23.643,23.391,24.417,23.655,23.465,24.469,23.672,23.509,24.508,0.930124194,0.917,0.988,0.942014862,0.972,0.984,1.023454609,0.898,0.026
6/13/2020 20:00,0.311,0.321,0.293,0.24,0.208,0.2,0.15,0.139,0.979,0.951,0.93,0.964,0.985,1.01,0.987,0.984,22.369,22.058,23.038,22.665,22.343,23.294,22.924,22.631,23.562,23.058,22.818,23.783,23.19,22.981,23.966,23.304,23.104,24.114,23.37,23.219,24.207,23.429,23.289,24.273,0.930124194,0.917,0.988,0.942014862,0.972,0.984,1.023454609,0.898,0.026
6/13/2020 21:00,0.161,0.142,0.14,0.115,0.112,0.124,0.09,0.09,0.973,0.932,0.907,0.934,0.953,0.974,0.953,0.954,20.515,20.354,21.327,21.086,20.944,21.877,21.642,21.502,22.409,21.976,21.86,22.795,22.295,22.183,23.136,22.546,22.421,23.396,22.726,22.635,23.588,22.855,22.765,23.72,0.930124194,0.917,0.988,0.942014862,0.972,0.984,1.023454609,0.898,0.026
6/13/2020 22:00,-0.045,-0.047,-0.014,0.003,0.011,0.047,0.033,0.043,0.991,0.933,0.89,0.923,0.927,0.956,0.935,0.931,18.634,18.68,19.671,19.369,19.416,20.35,20.09,20.104,20.995,20.565,20.562,21.485,21.011,20.999,21.926,21.37,21.323,22.279,21.667,21.634,22.569,21.873,21.829,22.761,0.930124194,0.917,0.988,0.942014862,0.972,0.984,1.023454609,0.898,0.026
6/13/2020 23:00,-0.048,-0.054,-0.033,-0.03,-0.013,0.019,0.016,0.025,1.029,0.979,0.935,0.949,0.936,0.948,0.929,0.921,17.048,17.096,18.125,17.82,17.875,18.855,18.601,18.635,19.57,19.124,19.154,20.104,19.654,19.667,20.604,20.062,20.043,20.991,20.425,20.408,21.338,20.677,20.651,21.572,0.930124194,0.917,0.988,0.942014862,0.972,0.984,1.023454609,0.898,0.026
6/14/2020 0:00,0.007,-0.001,0.008,0.012,0.003,0.036,0.032,0.04,1.045,1.004,0.979,1.001,0.991,1.004,0.978,0.948,15.948,15.94,16.985,16.626,16.628,17.632,17.324,17.315,18.294,17.825,17.813,18.815,18.341,18.337,19.329,18.772,18.735,19.74,19.156,19.123,20.102,19.439,19.398,20.346,0.930124194,0.996,0.988,0.942014862,0.972,0.929270598,1.000891341,0.898,0.026
6/14/2020 1:00,-0.101,-0.087,-0.056,-0.031,-0.019,0.014,0.016,0.033,0.995,0.952,0.921,0.945,0.956,0.978,0.968,0.952,14.747,14.849,15.844,15.478,15.566,16.518,16.204,16.26,17.181,16.707,16.739,17.685,17.211,17.231,18.188,17.623,17.609,18.588,17.987,17.97,18.938,18.263,18.23,19.183,0.930124194,0.996,0.988,0.942014862,0.972,0.929270598,1.000891341,0.898,0.026
6/14/2020 2:00,-0.066,-0.078,-0.044,-0.027,-0.018,0.017,0.012,0.026,1.014,0.977,0.944,0.953,0.95,0.975,0.955,0.948,13.572,13.639,14.653,14.272,14.351,15.328,14.996,15.041,15.985,15.507,15.534,16.487,16.014,16.032,16.983,16.432,16.415,17.391,16.801,16.788,17.744,17.066,17.039,17.988,0.930124194,0.996,0.988,0.942014862,0.972,0.929270598,1.000891341,0.898,0.026
6/14/2020 3:00,-0.011,-0.036,-0.022,-0.018,-0.011,0.019,0.019,0.025,1.052,0.998,0.977,0.982,0.97,0.983,0.958,0.931,12.444,12.456,13.508,13.118,13.154,14.153,13.823,13.845,14.823,14.334,14.352,15.335,14.856,14.867,15.837,15.274,15.254,16.238,15.656,15.636,16.594,15.921,15.896,16.828,0.930124194,0.996,0.988,0.942014862,0.972,0.929270598,1.000891341,0.898,0.026
6/14/2020 4:00,-0.031,-0.045,-0.016,-0.008,-0.007,0.025,0.028,0.035,1.039,0.979,0.956,0.975,0.973,1.003,0.978,0.953,11.499,11.531,12.571,12.138,12.183,13.162,12.792,12.808,13.765,13.26,13.268,14.244,13.738,13.745,14.718,14.127,14.102,15.105,14.499,14.471,15.449,14.764,14.729,15.682,0.930124194,0.996,0.988,0.942014862,0.972,0.929270598,1.000891341,0.898,0.026
6/14/2020 5:00,-0.077,-0.053,-0.026,-0.011,-0.008,0.013,0.014,0.024,0.965,0.937,0.924,0.945,0.951,0.977,0.968,0.953,11.161,11.239,12.204,11.663,11.717,12.654,12.166,12.192,13.117,12.533,12.544,13.489,12.918,12.926,13.878,13.239,13.226,14.204,13.544,13.529,14.498,13.768,13.743,14.696,0.930124194,0.996,0.988,0.942014862,0.972,0.929270598,1.000891341,0.898,0.026
6/14/2020 6:00,0.137,0.151,0.142,0.109,0.066,0.057,0.034,0.023,0.836,0.849,0.881,0.911,0.938,0.956,0.952,0.936,12.669,12.531,13.368,12.709,12.558,13.407,12.764,12.622,13.504,12.824,12.714,13.626,12.918,12.852,13.791,13.036,12.978,13.935,13.162,13.128,14.08,13.276,13.253,14.19,0.930124194,0.996,0.988,0.942014862,0.972,0.929270598,1.000891341,0.898,0.026
6/14/2020 7:00,0.369,0.441,0.424,0.341,0.252,0.184,0.118,0.073,0.591,0.686,0.786,0.862,0.929,0.957,0.96,0.942,15.457,15.088,15.679,15.095,14.654,15.34,14.727,14.303,15.089,14.441,14.099,14.962,14.171,13.919,14.848,14.003,13.818,14.776,13.854,13.736,14.696,13.775,13.701,14.644,0.930124194,0.996,0.988,0.942014862,0.972,0.929270598,1.000891341,0.898,0.026
6/14/2020 8:00,0.538,0.643,0.641,0.544,0.447,0.353,0.247,0.182,0.511,0.608,0.74,0.835,0.939,0.976,0.977,0.969,17.261,16.723,17.234,16.848,16.205,16.813,16.386,15.744,16.485,15.998,15.454,16.289,15.606,15.158,16.098,15.321,14.967,15.943,15.034,14.786,15.763,14.854,14.672,15.642,0.930124194,0.996,0.988,0.942014862,0.972,0.929270598,1.000891341,0.898,0.026
6/14/2020 9:00,0.528,0.634,0.648,0.555,0.469,0.378,0.288,0.215,0.449,0.559,0.715,0.834,0.944,0.991,0.996,0.992,17.966,17.437,17.887,17.689,17.055,17.614,17.343,16.694,17.41,17.014,16.459,17.293,16.677,16.208,17.152,16.418,16.04,17.031,16.162,15.874,16.87,15.976,15.761,16.754,0.930124194,0.996,0.988,0.942014862,0.972,0.929270598,1.000891341,0.898,0.026
6/14/2020 10:00,0.535,0.617,0.611,0.529,0.444,0.376,0.28,0.222,0.504,0.602,0.744,0.872,0.984,1.042,1.039,1.039,18.857,18.321,18.826,18.609,17.992,18.594,18.302,17.691,18.435,18.02,17.491,18.363,17.719,17.275,18.259,17.499,17.123,18.166,17.267,16.986,18.025,17.116,16.893,17.933,0.930124194,0.996,0.988,0.942014862,0.972,0.929270598,1.000891341,0.898,0.026
